"term","definition","source_anchor","notes"
"personalized-ranking recipe","[Amazon Personalize](#amazonpersonalize): A PERSONALIZED\_RANKING recipe that ranks a collection of items that you provide based on the predicted interest level for a specific user. Use the personalized-ranking recipe to create curated lists of items or ordered search results that are personalized for a specific user. See also [recipe](#persrecipe). See also [PERSONALIZED\_RANKING recipes](#personalized-ranking-recipes).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#personalizedranking",""
"physical name","A unique label that [CloudFormation](#CloudFormation) assigns to each [resource](#resource) when creating a [stack](#stack). Some CloudFormation commands accept the physical name as a value with the `--physical-name` parameter.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#physical-name",""
"pilot light","An [active-passive](#activepassive) disaster recovery strategy in which you replicate data from the primary Region as standby, then provision a replica that contains only the core workload infrastructure. To make this infrastructure functional and serve requests, you must provision the remaining resources, such as compute. See also [back up and restore](#backupand)[hot standby](#hotstandby)[warm standby](#warmstandby).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#pilotlight",""
"Amazon Pinpoint","Amazon Pinpoint is a multichannel communications service that helps organizations send timely, targeted content through SMS, email, mobile push notifications, voice messages, and in-application channels. See also [https://aws.amazon.com/pinpoint](https://aws.amazon.com/pinpoint/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#pinpoint",""
"pipeline","[CodePipeline](#AWSCodePipeline): A workflow construct that defines the way software changes go through a release process.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#pipeline",""
"plaintext","Information that has not been [encrypted](#encrypt), as opposed to [ciphertext](#cipher_text).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#plain_text",""
"policy","[IAM](#IAM): A document defining permissions that apply to a user, group, or role; the permissions in turn determine what users can do in AWS. A policy typically [allows](#allow) access to specific actions, and can optionally grant that the actions are allowed for specific [resources](#resource), such as [EC2 instances](#ec2instance) or [Amazon S3](#amazons3) [buckets](#bucket). Policies can also explicitly [deny](#deny) access. [Amazon EC2 Auto Scaling](#AutoScaling): An object that stores the information that's needed to launch or terminate instances for an Auto Scaling group. Running the policy causes instances to be launched or terminated. You can configure an [alarm](#alarm) to invoke an Auto Scaling policy.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#policy",""
"policy generator","A tool in the [IAM](#IAM) [AWS Management Console](#AWSManagementConsole) that helps you build a [policy](#policy) by selecting elements from lists of available options.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#policy_generator",""
"policy simulator","A tool in the [IAM](#IAM) [AWS Management Console](#AWSManagementConsole) that helps you test and troubleshoot [policies](#policy) so you can see their effects in real-world scenarios.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#policy_simulator",""
"policy validator","A tool in the [IAM](#IAM) [AWS Management Console](#AWSManagementConsole) that examines your existing IAM access control [policies](#policy) to ensure that they comply with the IAM policy grammar.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#policy_validator",""
"Amazon Polly","Amazon Polly is a text-to-speech (TTS) service that turns text into natural-sounding human speech. Amazon Polly provides dozens of lifelike voices across a broad set of languages so that you can build speech-enabled applications that work in many different countries. See also [https://aws.amazon.com/polly/](https://aws.amazon.com/polly/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#polly",""
"popularity-count recipe","[Amazon Personalize](#amazonpersonalize): A USER\_PERSONALIZATION recipe that recommends the items that have had the most interactions with unique users. See also [recipe](#persrecipe). See also [USER\_PERSONALIZATION recipes](#user-personalization-recipes).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#popularity-count-recipe",""
"Porting Assistant for .NET","Porting Assistant for .NET is a compatibility analyzer that reduces the manual effort required to port Microsoft .NET Framework applications to open source .NET Core.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#portingassistant",""
"precision at K (5/10/25)","[Amazon Personalize](#amazonpersonalize): An evaluation metric that tells you how relevant your model’s recommendations are based on a sample size of K (5, 10, or 25) recommendations. Amazon Personalize calculates this metric based on the number of relevant recommendations out of the top K recommendations, divided by K, where K is 5, 10, or 25. See also [metrics](#metrics). See also [recommendations](#recommendations).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#precision-at-K",""
"prefix","See [job prefix](#jobprefix).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#prefix",""
"Premium Support","A one-on-one, fast-response support channel that AWS customers can subscribe to for support for AWS infrastructure services. See also [https://aws.amazon.com/premiumsupport/](https://aws.amazon.com/premiumsupport/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#PremiumSupport",""
"presigned URL","A web address that uses [query string authentication](#querystringauthentication).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#presignedURL",""
"primary key","One or two attributes that uniquely identify each item in a [DynamoDB](#dynamodb) table, so that no two items can have the same key. See also [partition key](#partition-key). See also [sort key](#sort-key).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#primary-key",""
"primary shard","See [shard](#shard).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#primary-shard",""
"principal","The [user](#AWSUser), service, or [account](#account) that receives permissions that are defined in a [policy](#policy). The principal is A in the statement ""A has permission to do B to C.""","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#principal",""
"AWS Private CA","AWS Private Certificate Authority is a hosted private certificate authority service for issuing and revoking private digital [certificates](#certificate). See also [https://aws.amazon.com/certificate-manager/private-certificate-authority/](https://aws.amazon.com/certificate-manager/private-certificate-authority/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#aws-pca",""
"private content","When using [Amazon CloudFront](#AmazonCF) to serve content with an [Amazon S3](#amazons3) [bucket](#bucket) as the origin, a method of controlling access to your content by requiring users to use signed URLs. Signed URLs can restrict user access based on the current date and time, the IP addresses that the requests originate from, or both.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#privatecontent",""
"private IP address","A private numerical address (for example, 192.0.2.44) that networked devices use to communicate with one another using the Internet Protocol (IP). Each [EC2 instance](#ec2instance) is assigned two IP addresses at launch, which are directly mapped to each other through network address translation ([NAT](#nat)): a private address (following RFC 1918) and a public address. *Exception:* Instances launched in [Amazon VPC](#vpc) are assigned only a private IP address.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#privateIP",""
